lines	Plant_height	year	loc
D2138	110.6666667	2023	Hangzhou
D2138	122.4	2023	Hefei
D2138	108.3333333	2023	Wuhan
D1143	77.66	2022	Hangzhou
D1143	73.1	2022	Hefei
D1143	71.8	2022	Wuhan
D1143	79.33333333	2023	Hangzhou
D1143	104.2	2023	Hefei
D1143	66.33333333	2023	Wuhan
D3315	116.2	2022	Hangzhou
D3315	120.7	2022	Hefei
D3315	123.2	2022	Wuhan
D3315	114	2023	Hangzhou
D3315	124.8	2023	Hefei
D3315	107.6666667	2023	Wuhan
D195	81	2022	Hangzhou
D195	84.7	2022	Hefei
D195	75.92	2022	Wuhan
D195	84.33333333	2023	Hangzhou
D195	89.4	2023	Hefei
D195	64.66666667	2023	Wuhan
D854	79.84	2022	Hangzhou
D854	83.5	2022	Hefei
D854	77.78	2022	Wuhan
D854	99	2023	Hangzhou
D854	85.7	2023	Hefei
D854	92.66666667	2023	Wuhan
D1510	84.72	2022	Hangzhou
D1510	85.1	2022	Hefei
D1510	92.12	2022	Wuhan
D1510	89	2023	Hangzhou
D1510	95.8	2023	Hefei
D1510	84.16666667	2023	Wuhan
D3610	101.6	2022	Hangzhou
D3610	100.3	2022	Hefei
D3610	98.1	2022	Wuhan
D3610	97	2023	Hangzhou
D3610	117.2	2023	Hefei
D3610	101	2023	Wuhan
D2573	126.4	2022	Hangzhou
D2573	119	2022	Hefei
D2573	128.4	2022	Wuhan
D2573	125.3333333	2023	Hangzhou
D2573	132.8	2023	Hefei
D2573	110.3333333	2023	Wuhan
D1671	76.6	2022	Hangzhou
D1671	79.7	2022	Hefei
D1671	96	2022	Wuhan
D1671	94	2023	Hangzhou
D1671	99.3	2023	Hefei
D1671	86	2023	Wuhan
D585	88.78	2022	Hangzhou
D585	95.3	2022	Hefei
D585	81.08	2022	Wuhan
D585	94.66666667	2023	Hangzhou
D585	99	2023	Hefei
D585	80.33333333	2023	Wuhan
D665	92.22	2022	Hangzhou
D665	99.6	2022	Hefei
D665	91.44	2022	Wuhan
D665	97	2023	Hangzhou
D665	101.3	2023	Hefei
D665	82.66666667	2023	Wuhan
D2470	119.6	2022	Hangzhou
D2470	120	2022	Hefei
D2470	115.8	2022	Wuhan
D2470	128.3333333	2023	Hangzhou
D2470	127.3	2023	Hefei
D2470	123.6666667	2023	Wuhan
D3233	104.6	2022	Hangzhou
D3233	112.8	2022	Hefei
D3233	114.2	2022	Wuhan
D3233	117	2023	Hangzhou
D3233	131.7	2023	Hefei
D3233	108	2023	Wuhan
D1635	109.8	2022	Hangzhou
D1635	99.6	2022	Hefei
D1635	98.2	2022	Wuhan
D1635	109.3333333	2023	Hangzhou
D1635	117.6	2023	Hefei
D1635	122	2023	Wuhan
D1872	87	2022	Hangzhou
D1872	103.1	2022	Hefei
D1872	95.2	2022	Wuhan
D1872	86.66666667	2023	Hangzhou
D1872	103.7	2023	Hefei
D1872	94	2023	Wuhan
D308	91.4	2022	Hangzhou
D308	93.4	2022	Hefei
D308	71.3	2022	Wuhan
D308	88.66666667	2023	Hangzhou
D308	94.1	2023	Hefei
D308	70.33333333	2023	Wuhan
D2194	122.7	2022	Hangzhou
D2194	126	2022	Hefei
D2194	118.6	2022	Wuhan
D2194	117	2023	Hangzhou
D2194	130.1	2023	Hefei
D2194	116	2023	Wuhan
D3415	117.1	2022	Hangzhou
D3415	112.7	2022	Hefei
D3415	114	2022	Wuhan
D3415	113.6666667	2023	Hangzhou
D3415	129.7	2023	Hefei
D3415	109.3333333	2023	Wuhan
D2832	105.6	2022	Hangzhou
D2832	112.8	2022	Hefei
D2832	100.2	2022	Wuhan
D2832	103	2023	Hangzhou
D2832	120.6	2023	Hefei
D2832	95	2023	Wuhan
D1870	79.4	2022	Hangzhou
D1870	101.1	2022	Hefei
D1870	92.4	2022	Wuhan
D1870	90.66666667	2023	Hangzhou
D1870	95.5	2023	Hefei
D1870	94.33333333	2023	Wuhan
D2215	92.62	2022	Hangzhou
D2215	88	2022	Hefei
D2215	89.8	2022	Wuhan
D2215	87.5	2023	Hangzhou
D2215	97.9	2023	Hefei
D2215	82	2023	Wuhan
D1828	87.6	2022	Hangzhou
D1828	109.7	2022	Hefei
D1828	85.6	2022	Wuhan
D1828	87.33333333	2023	Hangzhou
D1828	96.6	2023	Hefei
D1828	108	2023	Wuhan
D821	102.06	2022	Hangzhou
D821	95.6	2022	Hefei
D821	86.24	2022	Wuhan
D821	99	2023	Hangzhou
D821	86.1	2023	Hefei
D821	78.33333333	2023	Wuhan
D1028	88.72	2022	Hangzhou
D1028	75.8	2022	Hefei
D1028	79.94	2022	Wuhan
D1028	87	2023	Hangzhou
D1028	76.6	2023	Hefei
D1028	72.66666667	2023	Wuhan
D542	82	2022	Hangzhou
D542	94.5	2022	Hefei
D542	83.2	2022	Wuhan
D542	95	2023	Hangzhou
D542	93.7	2023	Hefei
D542	81.83333333	2023	Wuhan
D254	85	2022	Hangzhou
D254	88.4	2022	Hefei
D254	76.8	2022	Wuhan
D254	87.66666667	2023	Hangzhou
D254	95	2023	Hefei
D254	72.33333333	2023	Wuhan
D2860	118.8	2022	Hangzhou
D2860	123.6	2022	Hefei
D2860	116.9	2022	Wuhan
D2860	120.3333333	2023	Hangzhou
D2860	128.8	2023	Hefei
D2860	103.3333333	2023	Wuhan
D3509	111.3	2022	Hangzhou
D3509	104.5	2022	Hefei
D3509	103.4	2022	Wuhan
D3509	104.6666667	2023	Hangzhou
D3509	105.5	2023	Hefei
D3509	93.33333333	2023	Wuhan
D315	86.2	2022	Hangzhou
D315	80	2022	Hefei
D315	74.3	2022	Wuhan
D315	82	2023	Hangzhou
D315	82	2023	Hefei
D315	72.33333333	2023	Wuhan
D3478	105	2022	Hangzhou
D3478	89.1	2022	Hefei
D3478	103	2022	Wuhan
D3478	114.3333333	2023	Hangzhou
D3478	115.4	2023	Hefei
D3478	114	2023	Wuhan
D811	97.14	2022	Hangzhou
D811	101	2022	Hefei
D811	96.58	2022	Wuhan
D811	105.3333333	2023	Hangzhou
D811	106.6	2023	Hefei
D811	86.66666667	2023	Wuhan
D1331	84.32	2022	Hangzhou
D1331	77.9	2022	Hefei
D1331	76.9	2022	Wuhan
D1331	86.66666667	2023	Hangzhou
D1331	88.4	2023	Hefei
D1331	75.16666667	2023	Wuhan
D3152	126.4	2022	Hangzhou
D3152	120.3	2022	Hefei
D3152	112.8	2022	Wuhan
D3152	115.3333333	2023	Hangzhou
D3152	125.3	2023	Hefei
D3152	112.3333333	2023	Wuhan
D3158	69	2022	Hangzhou
D3158	67.2	2022	Hefei
D3158	71.9	2022	Wuhan
D3158	66.33333333	2023	Hangzhou
D3158	82.8	2023	Hefei
D3158	71	2023	Wuhan
D2457	87.3	2022	Hangzhou
D2457	92.8	2022	Hefei
D2457	88.6	2022	Wuhan
D2457	92.16666667	2023	Hangzhou
D2457	96.1	2023	Hefei
D2457	85.66666667	2023	Wuhan
D3388	114.6	2022	Hangzhou
D3388	108.8	2022	Hefei
D3388	119.6	2022	Wuhan
D3388	102	2023	Hangzhou
D3388	124.2	2023	Hefei
D3388	114.6666667	2023	Wuhan
D1419	89.76	2022	Hangzhou
D1419	95.5	2022	Hefei
D1419	84.52	2022	Wuhan
D1419	92.33333333	2023	Hangzhou
D1419	101.2	2023	Hefei
D1419	83.83333333	2023	Wuhan
D1857	89.4	2022	Hangzhou
D1857	110.5	2022	Hefei
D1857	97	2022	Wuhan
D1857	99.66666667	2023	Hangzhou
D1857	103.8	2023	Hefei
D1857	98	2023	Wuhan
D2517	121.7	2022	Hangzhou
D2517	119.2	2022	Hefei
D2517	126.2	2022	Wuhan
D2517	123.3333333	2023	Hangzhou
D2517	126.9	2023	Hefei
D2517	145	2023	Wuhan
D1718	72	2022	Hangzhou
D1718	82.3	2022	Hefei
D1718	82.7	2022	Wuhan
D1718	82.33333333	2023	Hangzhou
D1718	93.1	2023	Hefei
D1718	74	2023	Wuhan
D1903	137.6	2022	Hangzhou
D1903	136.4	2022	Hefei
D1903	120.8	2022	Wuhan
D1903	139	2023	Hangzhou
D1903	144.2	2023	Hefei
D1903	153.6666667	2023	Wuhan
D54	63.16	2022	Hangzhou
D54	61	2022	Hefei
D54	62.7	2022	Wuhan
D54	64.33333333	2023	Hangzhou
D54	68.1	2023	Hefei
D54	62	2023	Wuhan
D890	85.52	2022	Hangzhou
D890	93.5	2022	Hefei
D890	84.2	2022	Wuhan
D890	97.66666667	2023	Hangzhou
D890	101.5	2023	Hefei
D890	74.33333333	2023	Wuhan
D1160	89.44	2022	Hangzhou
D1160	96.4	2022	Hefei
D1160	91.1	2022	Wuhan
D1160	99.66666667	2023	Hangzhou
D1160	100.5	2023	Hefei
D1160	90.66666667	2023	Wuhan
D163	80.82	2022	Hangzhou
D163	88.7	2022	Hefei
D163	77.6	2022	Wuhan
D163	80.66666667	2023	Hangzhou
D163	86.7	2023	Hefei
D163	73	2023	Wuhan
D2197	78.7	2022	Hangzhou
D2197	85.5	2022	Hefei
D2197	75	2022	Wuhan
D2197	81.33333333	2023	Hangzhou
D2197	95.6	2023	Hefei
D2197	84.66666667	2023	Wuhan
D1668	71.8	2022	Hangzhou
D1668	76.4	2022	Hefei
D1668	86.4	2022	Wuhan
D1668	84	2023	Hangzhou
D1668	91.7	2023	Hefei
D1668	79.5	2023	Wuhan
D2597	121.7	2022	Hangzhou
D2597	118.9	2022	Hefei
D2597	105.9	2022	Wuhan
D2597	119	2023	Hangzhou
D2597	128.8	2023	Hefei
D2597	115	2023	Wuhan
D2406	111.8	2022	Hangzhou
D2406	107.6	2022	Hefei
D2406	103.4	2022	Wuhan
D2406	117.6666667	2023	Hangzhou
D2406	111.3	2023	Hefei
D2406	114.6666667	2023	Wuhan
D1361	81.74	2022	Hangzhou
D1361	91	2022	Hefei
D1361	87.7	2022	Wuhan
D1361	91.33333333	2023	Hangzhou
D1361	98.8	2023	Hefei
D1361	75	2023	Wuhan
D3420	116.2	2022	Hangzhou
D3420	111.2	2022	Hefei
D3420	113.1	2022	Wuhan
D3420	115.3333333	2023	Hangzhou
D3420	130.3	2023	Hefei
D3420	107.3333333	2023	Wuhan
D1455	73.4	2022	Hangzhou
D1455	73.6	2022	Hefei
D1455	73.8	2022	Wuhan
D1455	77	2023	Hangzhou
D1455	88.2	2023	Hefei
D1455	76	2023	Wuhan
D3331	110.4	2022	Hangzhou
D3331	103.4	2022	Hefei
D3331	100.8	2022	Wuhan
D3331	101.3333333	2023	Hangzhou
D3331	117.4	2023	Hefei
D3331	101.6666667	2023	Wuhan
D2277	145.4	2022	Hangzhou
D2277	121.4	2022	Hefei
D2277	134.4	2022	Wuhan
D2277	131.6666667	2023	Hangzhou
D2277	132.3	2023	Hefei
D2277	135	2023	Wuhan
D2374	139.4	2022	Hangzhou
D2374	137	2022	Hefei
D2374	132	2022	Wuhan
D2374	138.3333333	2023	Hangzhou
D2374	140.4	2023	Hefei
D2374	117	2023	Wuhan
D3131	111	2022	Hangzhou
D3131	118.1	2022	Hefei
D3131	121.5	2022	Wuhan
D3131	121	2023	Hangzhou
D3131	127.2	2023	Hefei
D3131	115.3333333	2023	Wuhan
D740	97.48	2022	Hangzhou
D740	96.4	2022	Hefei
D740	90.8	2022	Wuhan
D740	100.3333333	2023	Hangzhou
D740	102.7	2023	Hefei
D740	81.33333333	2023	Wuhan
D3366	112.2	2022	Hangzhou
D3366	105.8	2022	Hefei
D3366	107.3	2022	Wuhan
D3366	106	2023	Hangzhou
D3366	118.6	2023	Hefei
D3366	90.66666667	2023	Wuhan
D801	83.26	2022	Hangzhou
D801	82	2022	Hefei
D801	82.94	2022	Wuhan
D801	95	2023	Hangzhou
D801	96.8	2023	Hefei
D801	121.6666667	2023	Wuhan
D2434	128.2	2022	Hangzhou
D2434	124.2	2022	Hefei
D2434	118.4	2022	Wuhan
D2434	121.6666667	2023	Hangzhou
D2434	127.4	2023	Hefei
D2434	118.3333333	2023	Wuhan
D1168	83.36	2022	Hangzhou
D1168	84.2	2022	Hefei
D1168	82.3	2022	Wuhan
D1168	83.66666667	2023	Hangzhou
D1168	111.8	2023	Hefei
D1168	77.33333333	2023	Wuhan
D207	85.86	2022	Hangzhou
D207	90.3	2022	Hefei
D207	77.78	2022	Wuhan
D207	91	2023	Hangzhou
D207	91.2	2023	Hefei
D207	81.66666667	2023	Wuhan
D68	91.42	2022	Hangzhou
D68	83.3	2022	Hefei
D68	83.06	2022	Wuhan
D68	85	2023	Hangzhou
D68	91.8	2023	Hefei
D68	77	2023	Wuhan
D275	71.8	2022	Hangzhou
D275	78.3	2022	Hefei
D275	74.56	2022	Wuhan
D275	79.66666667	2023	Hangzhou
D275	83.3	2023	Hefei
D275	74.66666667	2023	Wuhan
D1197	91.46	2022	Hangzhou
D1197	88.3	2022	Hefei
D1197	87.3	2022	Wuhan
D1197	98.66666667	2023	Hangzhou
D1197	106.8	2023	Hefei
D1197	91	2023	Wuhan
D3301	125.6	2022	Hangzhou
D3301	117.8	2022	Hefei
D3301	109	2022	Wuhan
D3301	114.3333333	2023	Hangzhou
D3301	121.9	2023	Hefei
D3301	107.6666667	2023	Wuhan
D692	86.3	2022	Hangzhou
D692	94.5	2022	Hefei
D692	78.4	2022	Wuhan
D692	99.33333333	2023	Hangzhou
D692	95.5	2023	Hefei
D692	81	2023	Wuhan
D2307	124.2	2022	Hangzhou
D2307	121.6	2022	Hefei
D2307	120.2	2022	Wuhan
D2307	127.3333333	2023	Hangzhou
D2307	129.2	2023	Hefei
D2307	114	2023	Wuhan
D825	88.58	2022	Hangzhou
D825	82.1	2022	Hefei
D825	76.42	2022	Wuhan
D825	78.66666667	2023	Hangzhou
D825	89.8	2023	Hefei
D825	81	2023	Wuhan
D1176	84.32	2022	Hangzhou
D1176	86	2022	Hefei
D1176	86	2022	Wuhan
D1176	92.33333333	2023	Hangzhou
D1176	93.8	2023	Hefei
D1176	87.75	2023	Wuhan
D1481	68.8	2022	Hangzhou
D1481	78.5	2022	Hefei
D1481	76.94	2022	Wuhan
D1481	80.66666667	2023	Hangzhou
D1481	90.3	2023	Hefei
D1481	84.16666667	2023	Wuhan
D1342	69.4	2022	Hangzhou
D1342	76.2	2022	Hefei
D1342	69	2022	Wuhan
D1342	77.66666667	2023	Hangzhou
D1342	83.8	2023	Hefei
D1342	66.66666667	2023	Wuhan
D3224	112.4	2022	Hangzhou
D3224	114.1	2022	Hefei
D3224	104	2022	Wuhan
D3224	111	2023	Hangzhou
D3224	116.4	2023	Hefei
D3224	100	2023	Wuhan
D427	85.28	2022	Hangzhou
D427	86.9	2022	Hefei
D427	79.06	2022	Wuhan
D427	90	2023	Hangzhou
D427	100.3	2023	Hefei
D427	83.66666667	2023	Wuhan
D1321	74.38	2022	Hangzhou
D1321	77.9	2022	Hefei
D1321	69.9	2022	Wuhan
D1321	84.33333333	2023	Hangzhou
D1321	88.7	2023	Hefei
D1321	62.66666667	2023	Wuhan
D1914	108.2	2022	Hangzhou
D1914	117.9	2022	Hefei
D1914	111.6	2022	Wuhan
D1914	106.6666667	2023	Hangzhou
D1914	121.8	2023	Hefei
D1914	119.6666667	2023	Wuhan
D44	65.4	2022	Hangzhou
D44	72.5	2022	Hefei
D44	71.64	2022	Wuhan
D44	68.66666667	2023	Hangzhou
D44	76.7	2023	Hefei
D44	69	2023	Wuhan
D3419	113	2022	Hangzhou
D3419	106.3	2022	Hefei
D3419	102.6	2022	Wuhan
D3419	101.3333333	2023	Hangzhou
D3419	113.9	2023	Hefei
D3419	114.3333333	2023	Wuhan
D3493	128.6	2022	Hangzhou
D3493	119.7	2022	Hefei
D3493	130.1	2022	Wuhan
D3493	127.3333333	2023	Hangzhou
D3493	133.1	2023	Hefei
D3493	135	2023	Wuhan
D1167	90.66	2022	Hangzhou
D1167	100.7	2022	Hefei
D1167	90.1	2022	Wuhan
D1167	103	2023	Hangzhou
D1167	107.6	2023	Hefei
D1167	89.33333333	2023	Wuhan
D390	92.56	2022	Hangzhou
D390	103.2	2022	Hefei
D390	86.36	2022	Wuhan
D390	100	2023	Hangzhou
D390	106.3	2023	Hefei
D390	84	2023	Wuhan
D3341	118.4	2022	Hangzhou
D3341	124.8	2022	Hefei
D3341	118.8	2022	Wuhan
D3341	119.6666667	2023	Hangzhou
D3341	133.4	2023	Hefei
D3341	107	2023	Wuhan
D10	86.94	2022	Hangzhou
D10	88.1	2022	Hefei
D10	91.38	2022	Wuhan
D10	95.33333333	2023	Hangzhou
D10	93.8	2023	Hefei
D10	86.33333333	2023	Wuhan
D2755	120.9	2022	Hangzhou
D2755	114.2	2022	Hefei
D2755	114.1	2022	Wuhan
D2755	115	2023	Hangzhou
D2755	114.4	2023	Hefei
D2755	107.3333333	2023	Wuhan
D2473	122.6	2022	Hangzhou
D2473	132.4	2022	Hefei
D2473	124	2022	Wuhan
D2473	127.6666667	2023	Hangzhou
D2473	148.3	2023	Hefei
D2473	120.6666667	2023	Wuhan
D364	66.76	2022	Hangzhou
D364	79.9	2022	Hefei
D364	66.48	2022	Wuhan
D364	82.33333333	2023	Hangzhou
D364	83.6	2023	Hefei
D364	70.66666667	2023	Wuhan
D2132	133	2022	Hangzhou
D2132	136.6	2022	Hefei
D2132	124.2	2022	Wuhan
D2132	122.6666667	2023	Hangzhou
D2132	135.5	2023	Hefei
D2132	120	2023	Wuhan
D1015	101.22	2022	Hangzhou
D1015	97.7	2022	Hefei
D1015	91.6	2022	Wuhan
D1015	103.6666667	2023	Hangzhou
D1015	79.8	2023	Hefei
D1015	66.66666667	2023	Wuhan
D3299	122.8	2022	Hangzhou
D3299	101.6	2022	Hefei
D3299	110.9	2022	Wuhan
D3299	105.3333333	2023	Hangzhou
D3299	123.1	2023	Hefei
D3299	102.3333333	2023	Wuhan
D2168	124.4	2022	Hangzhou
D2168	127.4	2022	Hefei
D2168	118.6	2022	Wuhan
D2168	121.6666667	2023	Hangzhou
D2168	131.2	2023	Hefei
D2168	114	2023	Wuhan
D262	81.8	2022	Hangzhou
D262	82.2	2022	Hefei
D262	69.82	2022	Wuhan
D262	91	2023	Hangzhou
D262	89	2023	Hefei
D262	68.33333333	2023	Wuhan
D497	90.66	2022	Hangzhou
D497	90.1	2022	Hefei
D497	82.74	2022	Wuhan
D497	93	2023	Hangzhou
D497	88.3	2023	Hefei
D497	79	2023	Wuhan
D317	89.6	2022	Hangzhou
D317	92	2022	Hefei
D317	76.72	2022	Wuhan
D317	86	2023	Hangzhou
D317	94.3	2023	Hefei
D317	76.33333333	2023	Wuhan
D87	86.68	2022	Hangzhou
D87	81.6	2022	Hefei
D87	92.62	2022	Wuhan
D87	78	2023	Hangzhou
D87	96.2	2023	Hefei
D87	73.33333333	2023	Wuhan
D3363	112.8	2022	Hangzhou
D3363	109	2022	Hefei
D3363	114.84	2022	Wuhan
D3363	109	2023	Hangzhou
D3363	122.9	2023	Hefei
D3363	97.33333333	2023	Wuhan
D3831	115.1	2022	Hangzhou
D3831	110.5	2022	Hefei
D3831	124.7	2022	Wuhan
D3831	123.6666667	2023	Hangzhou
D3831	130.3	2023	Hefei
D3831	104	2023	Wuhan
D2627	125.8	2022	Hangzhou
D2627	135	2022	Hefei
D2627	124.8	2022	Wuhan
D2627	127.6666667	2023	Hangzhou
D2627	134.5	2023	Hefei
D2627	122.3333333	2023	Wuhan
D3570	111.4	2022	Hangzhou
D3570	116.1	2022	Hefei
D3570	117.4	2022	Wuhan
D3570	114.6666667	2023	Hangzhou
D3570	124.2	2023	Hefei
D3570	113	2023	Wuhan
D1749	83.6	2022	Hangzhou
D1749	86.9	2022	Hefei
D1749	85.5	2022	Wuhan
D1749	89	2023	Hangzhou
D1749	99.2	2023	Hefei
D1749	89	2023	Wuhan
D438	86.8	2022	Hangzhou
D438	93.8	2022	Hefei
D438	84.9	2022	Wuhan
D438	94.66666667	2023	Hangzhou
D438	103.8	2023	Hefei
D438	89.33333333	2023	Wuhan
D1861	84.6	2022	Hangzhou
D1861	95.7	2022	Hefei
D1861	83.3	2022	Wuhan
D1861	90.33333333	2023	Hangzhou
D1861	98.1	2023	Hefei
D1861	88.33333333	2023	Wuhan
D1918	95.2	2022	Hangzhou
D1918	112.9	2022	Hefei
D1918	101.4	2022	Wuhan
D1918	97	2023	Hangzhou
D1918	117.6	2023	Hefei
D1918	112	2023	Wuhan
D2776	122.6	2022	Hangzhou
D2776	114.9	2022	Hefei
D2776	116.2	2022	Wuhan
D2776	124	2023	Hangzhou
D2776	123.9	2023	Hefei
D2776	109	2023	Wuhan
D105	74.8	2022	Hangzhou
D105	69.8	2022	Hefei
D105	68.34	2022	Wuhan
D105	74.33333333	2023	Hangzhou
D105	82.5	2023	Hefei
D105	63.66666667	2023	Wuhan
D3438	98	2022	Hangzhou
D3438	87.2	2022	Hefei
D3438	95	2022	Wuhan
D3438	88.33333333	2023	Hangzhou
D3438	101.8	2023	Hefei
D3438	90	2023	Wuhan
D865	85.18	2022	Hangzhou
D865	88.5	2022	Hefei
D865	101.42	2022	Wuhan
D865	92	2023	Hangzhou
D865	99.2	2023	Hefei
D865	93.33333333	2023	Wuhan
D3319	129.2	2022	Hangzhou
D3319	122.9	2022	Hefei
D3319	133.2	2022	Wuhan
D3319	121	2023	Hangzhou
D3319	128.6	2023	Hefei
D3319	107	2023	Wuhan
D2526	138.6	2022	Hangzhou
D2526	117.3	2022	Hefei
D2526	134.4	2022	Wuhan
D2526	126.3333333	2023	Hangzhou
D2526	134.3	2023	Hefei
D2526	121.6666667	2023	Wuhan
D3594	95.2	2022	Hangzhou
D3594	81.2	2022	Hefei
D3594	84	2022	Wuhan
D3594	96.33333333	2023	Hangzhou
D3594	94.3	2023	Hefei
D3594	87	2023	Wuhan
D3022	118.4	2022	Hangzhou
D3022	115.9	2022	Hefei
D3022	114	2022	Wuhan
D3022	106.3333333	2023	Hangzhou
D3022	120.5	2023	Hefei
D3022	105.6666667	2023	Wuhan
D2995	124.7	2022	Hangzhou
D2995	125.8	2022	Hefei
D2995	119.6	2022	Wuhan
D2995	113	2023	Hangzhou
D2995	122.1	2023	Hefei
D2995	114.6666667	2023	Wuhan
D1531	80.96	2022	Hangzhou
D1531	81.7	2022	Hefei
D1531	69.3	2022	Wuhan
D1531	84.66666667	2023	Hangzhou
D1531	86.9	2023	Hefei
D1531	70	2023	Wuhan
D3788	112	2022	Hangzhou
D3788	108.6	2022	Hefei
D3788	122.5	2022	Wuhan
D3788	115	2023	Hangzhou
D3788	130.1	2023	Hefei
D3788	106	2023	Wuhan
D9	85.18	2022	Hangzhou
D9	98	2022	Hefei
D9	87.54	2022	Wuhan
D9	93	2023	Hangzhou
D9	87.1	2023	Hefei
D9	78.16666667	2023	Wuhan
D224	89.8	2022	Hangzhou
D224	84.6	2022	Hefei
D224	76.04	2022	Wuhan
D224	88.33333333	2023	Hangzhou
D224	90.2	2023	Hefei
D224	74.33333333	2023	Wuhan
D2541	124.2	2022	Hangzhou
D2541	112.2	2022	Hefei
D2541	118.2	2022	Wuhan
D2541	120	2023	Hangzhou
D2541	135.6	2023	Hefei
D2541	131	2023	Wuhan
D1006	85.76	2022	Hangzhou
D1006	81.3	2022	Hefei
D1006	74.4	2022	Wuhan
D1006	83.66666667	2023	Hangzhou
D1006	80.5	2023	Hefei
D1006	90.5208618	2023	Wuhan
D2958	125.2	2022	Hangzhou
D2958	118	2022	Hefei
D2958	130.6	2022	Wuhan
D2958	120	2023	Hangzhou
D2958	129.7	2023	Hefei
D2958	114.3333333	2023	Wuhan
D2324	127.6	2022	Hangzhou
D2324	121.3	2022	Hefei
D2324	119.8	2022	Wuhan
D2324	128.6666667	2023	Hangzhou
D2324	128.1	2023	Hefei
D2324	113.6666667	2023	Wuhan
D3036	121.4	2022	Hangzhou
D3036	122.3	2022	Hefei
D3036	116.9	2022	Wuhan
D3036	118.3333333	2023	Hangzhou
D3036	126.1	2023	Hefei
D3036	110	2023	Wuhan
D1896	104.8	2022	Hangzhou
D1896	107.2	2022	Hefei
D1896	97.9	2022	Wuhan
D1896	122.3333333	2023	Hangzhou
D1896	114.8	2023	Hefei
D1896	123.6666667	2023	Wuhan
D175	74.2	2022	Hangzhou
D175	85.7	2022	Hefei
D175	77.84	2022	Wuhan
D175	79.33333333	2023	Hangzhou
D175	84.7	2023	Hefei
D175	76	2023	Wuhan
D3402	128.1	2022	Hangzhou
D3402	122	2022	Hefei
D3402	122.5	2022	Wuhan
D3402	127.6666667	2023	Hangzhou
D3402	130.8	2023	Hefei
D3402	125.6666667	2023	Wuhan
D2152	103.2	2022	Hangzhou
D2152	109.8	2022	Hefei
D2152	93.2	2022	Wuhan
D2152	95.66666667	2023	Hangzhou
D2152	109.1	2023	Hefei
D2152	94.33333333	2023	Wuhan
D1458	78.42	2022	Hangzhou
D1458	80.1	2022	Hefei
D1458	76	2022	Wuhan
D1458	85.33333333	2023	Hangzhou
D1458	92.9	2023	Hefei
D1458	80.33333333	2023	Wuhan
D3282	122.2	2022	Hangzhou
D3282	113.5	2022	Hefei
D3282	113.1	2022	Wuhan
D3282	116	2023	Hangzhou
D3282	127.5	2023	Hefei
D3282	117.6666667	2023	Wuhan
D1336	74.58	2022	Hangzhou
D1336	74.1	2022	Hefei
D1336	71.6	2022	Wuhan
D1336	82.33333333	2023	Hangzhou
D1336	87.6	2023	Hefei
D1336	71	2023	Wuhan
D1438	116.2	2022	Hangzhou
D1438	112	2022	Hefei
D1438	118.76	2022	Wuhan
D1438	125.3333333	2023	Hangzhou
D1438	124.8	2023	Hefei
D1438	112	2023	Wuhan
D1186	99.42	2022	Hangzhou
D1186	101.5	2022	Hefei
D1186	90.9	2022	Wuhan
D1186	101.6666667	2023	Hangzhou
D1186	104.3	2023	Hefei
D1186	85.66666667	2023	Wuhan
D246	86	2022	Hangzhou
D246	92.2	2022	Hefei
D246	74.54	2022	Wuhan
D246	97	2023	Hangzhou
D246	99.3	2023	Hefei
D246	70.66666667	2023	Wuhan
D130	87.98	2022	Hangzhou
D130	79.3	2022	Hefei
D130	77.82	2022	Wuhan
D130	82	2023	Hangzhou
D130	86.6	2023	Hefei
D130	72.66666667	2023	Wuhan
D1150	83.34	2022	Hangzhou
D1150	80.3	2022	Hefei
D1150	81.3	2022	Wuhan
D1150	86.66666667	2023	Hangzhou
D1150	94.4	2023	Hefei
D1150	75.16666667	2023	Wuhan
D2794	103.9	2022	Hangzhou
D2794	111.7	2022	Hefei
D2794	107.4	2022	Wuhan
D2794	109	2023	Hangzhou
D2794	116.5	2023	Hefei
D2794	107	2023	Wuhan
D1019	135.42	2022	Hangzhou
D1019	133.3	2022	Hefei
D1019	120.62	2022	Wuhan
D1019	137.3333333	2023	Hangzhou
D1019	78.5	2023	Hefei
D1019	103.3333333	2023	Wuhan
D2981	112.84	2022	Hangzhou
D2981	116.6	2022	Hefei
D2981	107.2	2022	Wuhan
D2981	105.6666667	2023	Hangzhou
D2981	113.6	2023	Hefei
D2981	97.33333333	2023	Wuhan
D1930	108	2022	Hangzhou
D1930	114.5	2022	Hefei
D1930	106.2	2022	Wuhan
D1930	106	2023	Hangzhou
D1930	116.1	2023	Hefei
D1930	115	2023	Wuhan
D979	82.42	2022	Hangzhou
D979	74.9	2022	Hefei
D979	74.46	2022	Wuhan
D979	84.33333333	2023	Hangzhou
D979	89.1	2023	Hefei
D979	79.33333333	2023	Wuhan
D2543	126.1	2022	Hangzhou
D2543	123.6	2022	Hefei
D2543	117.4	2022	Wuhan
D2543	121	2023	Hangzhou
D2543	128.9	2023	Hefei
D2543	112	2023	Wuhan
D748	94.84	2022	Hangzhou
D748	98.6	2022	Hefei
D748	82.56	2022	Wuhan
D748	102	2023	Hangzhou
D748	101.8	2023	Hefei
D748	86.33333333	2023	Wuhan
D3591	107	2022	Hangzhou
D3591	108.5	2022	Hefei
D3591	105.4	2022	Wuhan
